DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,ADJ_CLOSE
24-Aug-2021,12.4,13.25,12.4,13.25,8609,
25-Aug-2021,12.65,13.75,12.65,13.7,8916,
26-Aug-2021,13.5,13.75,13.3,13.65,2488,
29-Aug-2021,13.75,14.3,13.05,14.1,3302,
30-Aug-2021,14.75,14.75,13.5,14.35,2248,
31-Aug-2021,14.95,14.95,13.75,14.2,4293,
01-Sep-2021,14.5,14.5,13.5,14,2044,
02-Sep-2021,14.7,14.7,13.3,14.05,13164,
05-Sep-2021,14.05,14.35,13.35,13.35,13252,
06-Sep-2021,13.8,14,13.35,13.75,4880,
07-Sep-2021,14.4,14.4,13.1,13.45,10375,
08-Sep-2021,13.15,14.1,13.15,13.9,1174,
12-Sep-2021,14.15,14.15,13.5,14,6241,
13-Sep-2021,14.3,14.3,13.3,13.7,3665,
14-Sep-2021,13.75,14.35,13.75,14.2,5602,
15-Sep-2021,13.95,14.85,13.55,14.15,6646,
16-Sep-2021,14.45,14.5,13.6,13.7,14796,
19-Sep-2021,14,14.05,13.05,13.9,5684,
20-Sep-2021,14.5,14.5,13.25,13.5,1880,
21-Sep-2021,14,14,13.25,13.35,7018,
22-Sep-2021,13.1,13.95,13.1,13.75,3485,
23-Sep-2021,13.5,14,13.1,13.75,6820,
26-Sep-2021,13.2,13.95,13.15,13.75,4548,
27-Sep-2021,13.75,13.75,13.15,13.55,2239,
28-Sep-2021,13.55,13.9,13.05,13.85,12413,
29-Sep-2021,13.6,14,13.25,13.7,5667,
30-Sep-2021,14,14,13.2,13.9,5015,
03-Oct-2021,13.95,14.45,13.25,13.8,23802,
04-Oct-2021,13.8,13.9,13.2,13.3,7587,
05-Oct-2021,13.2,13.9,12.65,13.6,4508,
06-Oct-2021,13.6,14.05,13.15,13.5,3700,
07-Oct-2021,13.75,14.1,13.15,13.4,5726,
10-Oct-2021,13.9,13.9,13.25,13.35,8001,
