DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,ADJ_CLOSE
30-Aug-2021,1569,1630,1561.05,1621.95,99336,
31-Aug-2021,1639.75,1660,1580,1600.8,51539,
01-Sep-2021,1630,1650,1582.05,1601.05,36502,
02-Sep-2021,1602,1605,1561.05,1581.45,28843,
05-Sep-2021,1585,1619,1582,1603.35,130923,
06-Sep-2021,1638,1638,1570.35,1588.65,26776,
07-Sep-2021,1560.8,1605,1560.8,1600.15,31923,
08-Sep-2021,1608,1695,1608,1674.75,177350,
12-Sep-2021,1714,1725,1681,1690.85,337269,
13-Sep-2021,1710,1715,1651.55,1665.1,61501,
14-Sep-2021,1670,1685,1651,1658.7,34426,
15-Sep-2021,1675,1690,1630.35,1667.85,44054,
16-Sep-2021,1689,1710,1580.2,1654.2,113565,
19-Sep-2021,1620,1650,1564,1588.6,23353,
20-Sep-2021,1575,1585,1531.85,1542.75,49182,
21-Sep-2021,1542.75,1600,1542.75,1590.2,57538,
22-Sep-2021,1601.7,1613.8,1580.05,1595.25,30214,
23-Sep-2021,1618.9,1652.15,1597,1641.1,109809,
26-Sep-2021,1673.95,1676.1,1580.15,1608.5,50942,
27-Sep-2021,1615,1623.8,1577.15,1590.1,25925,
28-Sep-2021,1570.1,1619.95,1558.4,1584,56961,
29-Sep-2021,1590,1599.85,1556.05,1572,21478,
30-Sep-2021,1600,1645.95,1567.55,1600,64627,
03-Oct-2021,1629,1649.9,1590.35,1602.6,26952,
04-Oct-2021,1625,1625,1603.55,1618.25,26343,
05-Oct-2021,1618.25,1618.25,1560.05,1568.4,25793,
06-Oct-2021,1576.25,1615,1573.4,1600.15,12603,
07-Oct-2021,1616,1620,1572,1575.75,15588,
10-Oct-2021,1575.75,1585.95,1542.35,1579.45,49493,
11-Oct-2021,1587.35,1635.2,1587.35,1624.3,68232,
12-Oct-2021,1625,1653.2,1625,1648.8,49188,
13-Oct-2021,1673,1673,1618,1649.35,55933,
17-Oct-2021,1657.6,1748,1649.05,1702.95,118953,
18-Oct-2021,1676,1710,1652,1656.2,27573,
19-Oct-2021,1626.2,1690,1620,1655.65,42553,
20-Oct-2021,1655.65,1785.4,1650.6,1766.35,321155,
21-Oct-2021,1782,1784,1486.1,1573.5,267453,
24-Oct-2021,1551,1613.4,1538,1581.75,51525,
25-Oct-2021,1599,1605.25,1551.8,1564.5,33418,
26-Oct-2021,1579.9,1609,1551.25,1572.1,38780,
27-Oct-2021,1649,1727,1550,1664.15,290611,
28-Oct-2021,1649.45,1649.45,1590.1,1629.9,29525,
31-Oct-2021,1645,1676.5,1586,1593.05,26754,
01-Nov-2021,1613,1628,1568,1576.05,39147,
02-Nov-2021,1556,1620,1545,1606.1,23016,
03-Nov-2021,1618.8,1619,1590.3,1602.85,2321,
07-Nov-2021,1617.8,1641.95,1580,1622.35,13079,
08-Nov-2021,1635,1635,1580.1,1588.6,11129,
09-Nov-2021,1596.55,1647,1572.15,1589.1,21121,
10-Nov-2021,1566,1601.1,1566,1596.8,10502,
11-Nov-2021,1604.8,1777,1557.2,1576.5,60946,
14-Nov-2021,1630.95,1630.95,1577.55,1586.7,20432,
15-Nov-2021,1608,1608,1570,1581.4,17810,
16-Nov-2021,1589.35,1595,1509.75,1540.55,37261,
17-Nov-2021,1540,1540,1513.8,1529.2,91812,
21-Nov-2021,1536.85,1541.1,1506,1527.2,74606,
22-Nov-2021,1528.85,1532.85,1496.5,1522.75,38777,
23-Nov-2021,1530.4,1559.95,1500,1502.65,13369,
24-Nov-2021,1489,1517.65,1477.95,1493.6,36349,
25-Nov-2021,1517,1557,1475,1529.65,52819,
28-Nov-2021,1559,1559,1435.15,1446.6,28604,
29-Nov-2021,1443,1508,1433.5,1490,42525,
30-Nov-2021,1490,1496.55,1447.25,1472.4,21643,
01-Dec-2021,1468.5,1537.05,1468.5,1521.35,14018,
02-Dec-2021,1554.95,1568.4,1485.05,1494.2,28543,
05-Dec-2021,1511,1547,1488.2,1494.6,24799,
06-Dec-2021,1502.1,1517.9,1481.65,1495.05,27393,
07-Dec-2021,1520,1546.5,1495,1508.2,43545,
08-Dec-2021,1515.75,1515.75,1482,1491.5,11020,
09-Dec-2021,1491.5,1508.75,1452.65,1470.25,86747,
12-Dec-2021,1455,1497.5,1452,1457.75,33123,
13-Dec-2021,1477,1490,1415,1473.4,19688,
14-Dec-2021,1460.05,1553.9,1460.05,1541.6,52810,
15-Dec-2021,1550,1609.8,1401.1,1427.95,4155848,
16-Dec-2021,1330,1389.7,1295,1349.2,1289764,
